-9.907273069689862544e-01,5.316632581670307500e-01
-9.339745408573922880e-01,8.516844952218147746e-01
-7.875117738395764899e-01,7.343949362707322681e-01
-9.789586526385464227e-01,6.940090764390525191e-01
-7.818954212526962877e-01,9.266180194511901558e-01
-7.244280899445036948e-01,6.897523512082139874e-01
-9.146069655554628364e-01,5.161960607425097880e-01
-6.892750833234084773e-01,6.550961981773858467e-01
-9.959566087558704428e-01,7.106887411314939396e-01
-8.465656233342611081e-01,6.755390200659745492e-01
-7.108155296560281222e-01,6.644465033261807152e-01
-9.829795540458602376e-01,7.045380492283183083e-01
-9.641681553705218066e-01,7.369970030388991455e-01
-9.390755377377295599e-01,8.450065150920432755e-01
-7.342121771664199548e-01,7.663624059337451611e-01
-9.744242123393342947e-01,5.882887361076440946e-01
-8.202338143818294069e-01,9.191445515344989214e-01
-7.730379608071895614e-01,6.515270905369066057e-01
-9.093537316311395280e-01,6.979312788115488164e-01
-8.346906531637146021e-01,6.904468242716365056e-01
-8.184398558288075165e-01,8.196147043089371254e-01
-9.297736036707969776e-01,9.305180987253716118e-01
-8.813236078921449224e-01,6.941343616638755432e-01
-6.964818685793934261e-01,7.097303824788928628e-01
-9.034571551326634475e-01,7.010286778730125956e-01
-9.824857361891424778e-01,8.321861631604746679e-01
-9.222264550707327535e-01,7.279413287900670104e-01
-8.470766680581610641e-01,5.521584779361490281e-01
-9.528325528505909858e-01,8.571157689404108604e-01
-8.509778922853484806e-01,9.607066247383547752e-01
-7.027122135860864871e-01,5.629554535714277330e-01
-8.032039192736364352e-01,7.947078393013103925e-01
-7.112205487495163458e-01,8.496993061430926364e-01
-9.000326707341521626e-01,6.122325683043103872e-01
-8.824802341834852015e-01,7.291710993039974831e-01
-9.873050273118528786e-01,7.152502431941005767e-01
-8.842640705680856472e-01,8.928355433507195738e-01
-4.834182076216347879e-01,4.335222423478096165e-01
-9.214251996716928961e-01,5.748214365461290498e-01
-6.813174635872084606e-01,2.731329003821291179e-01
-5.602312715377278929e-01,2.367941490326883613e-01
-7.391417027954693131e-01,3.907426648082735210e-01
-8.144715311386292456e-01,3.345973407380215536e-01
-9.383957722690682290e-01,1.074795228916775314e-01
-4.752039296891412690e-01,6.212969122604754535e-01
-4.762767621589999445e-01,8.691353925497641297e-02
-3.979896525507131688e-01,3.236675572716478100e-01
-5.548719160082768997e-01,4.478105905605892501e-01
-4.537238830645360377e-01,4.003328631042614716e-01
-6.194503826304059713e-01,6.743205777047971416e-01
-4.650666006303575406e-01,2.011057903333258734e-01
-2.972252422009175610e-01,2.831068448682965144e-01
-5.935882058668011663e-01,4.851619636504502786e-01
-5.589228948094979721e-01,3.175043852762326479e-01
-7.375636708162879307e-01,3.487303921331721956e-01
-4.887825521971697063e-01,3.020937456120348363e-01
-3.079574499547049760e-01,4.609185014871327590e-01
-3.972218487684207044e-01,4.223599000938426107e-01
-8.589308524890125751e-01,3.551958733386217926e-02
-4.894784269717908920e-01,5.677646196309933391e-01
-6.403860802606459179e-01,4.090523499361252147e-01
-5.514384129173931504e-01,5.569117940179790782e-01
-5.995896055418100667e-01,3.553395243367294398e-01
-5.683074056102300764e-01,5.179058667405528338e-01
-6.358667788625055328e-01,1.666130391869022620e-01
-4.371819185233761229e-01,1.554557708417315942e-01
-4.827368351294318849e-01,2.175136419071459493e-01
-5.633520646402181420e-01,6.041379190390164799e-01
-6.793203667606013685e-01,5.903250753261827244e-01
-7.458794742953558377e-01,2.529095135974138153e-01
-4.314933287797518835e-01,3.414855504573835465e-01
-6.599653040998472164e-01,4.905722303424541186e-01
-7.316980616793944403e-01,2.588283426400692644e-01
-7.424606073079330626e-01,4.522711611187248959e-01
-5.606537067164326649e-01,5.295116319043574604e-02
-7.290353408073241281e-01,1.018292856292934978e-01
-2.462005360852648761e-01,5.857023909777048232e-03
-7.130709291885983792e-01,2.245385302126760296e-01
-6.548480537221947895e-01,3.151756121501035901e-01
-5.117021233017102766e-01,2.820436037443379007e-01
-4.721549167780395018e-01,3.809384356572045882e-01
-3.709117632678444743e-01,4.931001779501039128e-01
-1.384191748281490275e-01,-5.433472919647935884e-02
8.988315533960866688e-02,-2.141622863759581885e-01
1.768566338260185722e-02,-2.684973422328107429e-01
-3.764117638629106422e-01,-2.483327445979527370e-02
-9.288377808016991255e-02,-1.419701046235770092e-01
-1.581119929341876229e-01,-1.375393665651054587e-01
-1.377854379593533296e-01,-1.915814626010162169e-02
-1.225274489578298542e-01,-2.769542080952818175e-01
-1.837137875339583115e-01,-3.349410362191583279e-01
4.763150748790451194e-02,-3.199739425155937456e-01
-9.246313956753174357e-02,-9.657421020533325795e-02
-1.978267377640360591e-01,-2.696555189678828679e-01
-3.130080701789831332e-01,-1.127229974975677146e-01
-5.509732644582038263e-02,-7.952075994882848442e-02
-2.759615997258257902e-01,-2.549026310527030548e-01
-3.246600098964381731e-01,-3.491448005205882721e-01
-3.073405258878608715e-01,-2.275558279357362823e-01
-1.466815367291587069e-01,-2.134524096257677805e-01
-1.268790259727345937e-01,-2.142525467087240121e-01
-1.447905636638459337e-01,-2.426270067388169305e-01
-1.129738294929079068e-01,-3.215793796595312060e-01
-6.479142018149593174e-02,-1.469686530811578629e-01
-1.279847993783032323e-01,-1.366385312959538800e-01
-6.266070895182812572e-02,-2.055018666597280552e-01
-1.376905371989790017e-01,-5.449940794668711730e-02
-6.583761935402329679e-02,-1.386307321674007942e-01
-1.070175732988831591e-01,-1.808797365170639604e-01
-1.936346987050837631e-01,-1.480492935883844230e-01
-2.190240472105215164e-01,-2.497876816019535262e-01
-1.771032494773419064e-01,-2.639562141361216363e-01
-6.498638993643658657e-02,-9.276545099836185082e-02
3.575479699465386463e-02,-1.821951280004404095e-01
-5.197753783386677151e-02,-6.340414944145073006e-02
-1.096236467722955799e-01,-2.547264324340194341e-01
-1.084492844577147341e-01,-3.119454398919895843e-01
-1.034772245875733854e-01,-4.111558924853714325e-01
-2.487412195861473663e-01,-1.523706428728798523e-01
-9.847253819847853751e-02,-1.207493748416014478e-01
-2.009495962382312484e-01,-4.455440861933246399e-02
-4.002052384379355121e-02,-8.409616476852280198e-02
1.518572571120486714e-01,-3.082057328203648972e-01
1.063652508103529737e-02,-3.352875552239764634e-01
-1.147645086240924456e-01,5.517931069242032471e-02
-2.523523887956645173e-01,-9.190533384561097585e-02
-1.125164903287775436e-01,-1.668769723884770129e-01
2.727651099640673316e-01,5.675316699724282099e-01
1.139637949224540370e-01,6.939498767357521469e-01
3.556863382064032741e-01,9.146563185384087857e-01
2.562708006597544941e-01,6.378694785084280117e-01
3.623756842770085029e-01,7.687851403300026698e-01
2.671869634327095344e-01,7.888737067276836434e-01
3.741212465067760840e-01,8.847154094682371239e-01
1.790951009864080179e-01,5.326603277076285003e-01
3.142034507651583763e-01,5.708939919270561436e-01
2.490201113851991110e-01,7.647789246110144878e-01
4.453726884474160652e-01,7.124262922268702614e-01
4.005944035377586587e-01,6.437063754003718996e-01
4.571551522122164757e-01,9.443943478144185555e-01
1.583879624245141948e-01,6.374402228622607636e-01
2.865521723921924391e-01,5.116332988625152955e-01
3.671308850420070824e-01,7.108186750406368937e-01
3.456798039225757457e-01,6.583546998142274509e-01
4.209158383702707451e-02,6.896000770721893991e-01
3.837416483224256880e-01,6.347175606065040832e-01
5.145063654050573421e-01,8.440489435527032125e-01
2.761672229157265401e-01,9.457052316399058300e-01
2.184491891425719146e-01,6.758308776787904648e-01
4.078884657103497013e-01,9.085464310859782122e-01
2.091104113242121809e-01,9.020953560946731731e-01
1.643225191138784347e-01,7.367444990840282815e-01
6.785558131230012835e-02,7.948286142013751832e-01
4.625634211391235762e-01,8.529280975407215193e-01
3.473148122241627722e-01,6.899246612077352125e-01
3.094566972350700218e-01,7.984994245625584020e-01
5.749188208310548331e-01,8.423075472908803096e-01
1.216654889245893656e-01,8.874008759200362473e-01
2.677792117073060085e-01,9.167704445920241696e-01
3.546605082722912305e-01,4.959795877276640952e-01
8.153950903282886076e-02,8.026511368962244708e-01
4.592554115522524127e-01,7.705230481356396544e-01
2.982465630354046437e-01,6.879583664150481503e-01
3.614904975730035552e-01,7.493135614972336045e-01
4.774612256639594321e-01,7.932624844388700414e-01
1.538191638086783275e-01,7.368395232190599886e-01
1.215294247784118042e-01,7.074532855230669659e-01
3.128684563711575106e-01,6.544777830525040363e-01
3.196072583570551684e-01,5.985179042019108664e-01
8.920142970696420814e-02,7.379527375626598884e-01
2.389730072374991743e-01,8.512487684605863913e-01
5.323047183100639845e-01,7.322572689199581264e-01
-7.699866884183784732e-01,-4.070247944138293272e-01
-8.632099287604620974e-01,-3.546617646347565156e-01
-9.245848932729038294e-01,-4.304699762991973655e-01
-8.836155881126768197e-01,-3.659519561521575315e-01
-7.337944663660062039e-01,-2.549542633028563099e-01
-8.093197110939643890e-01,-4.142751933799041497e-01
-8.108445293420258881e-01,-2.305986850406412381e-01
-7.923371540094638066e-01,-4.412775781828209287e-01
-9.023883246065492747e-01,-5.379973159479096712e-01
-9.780544876396353171e-01,-3.208224878177279304e-01
-7.638131248235136006e-01,-4.976671684150096309e-01
-5.207651049246582176e-01,-3.059633755569654556e-01
-8.995400147822538717e-01,-4.677957477653167939e-01
-7.104290601993472620e-01,-7.769099563585586399e-01
-9.796312972046798961e-01,-8.552901093920994846e-01
-5.937543569765557638e-01,-6.828885135244525673e-01
-6.896028062150957316e-01,-2.483115051521193883e-01
-6.048212196183412326e-01,-1.502219704639778386e-01
-9.078235076902289036e-01,-5.265640086308442935e-01
-9.179568547106573551e-01,-2.976516460367716332e-01
-6.298048132329243654e-01,-5.459592863509822314e-01
-6.623501788359344999e-01,-5.117995644224628826e-01
-9.876025088260330653e-01,-4.755124885925922640e-01
-7.825292892901120068e-01,-3.188466952483001160e-01
-8.173431705403104708e-01,-3.205448825241439259e-01
-4.400423278573643571e-01,-1.304370224495569053e-01
-6.100321682305932525e-01,-3.992720132905301922e-01
-6.559832707743497027e-01,-5.326234952148523050e-01
-9.036831905454475455e-01,-5.174579886649269822e-01
-7.297219473416123314e-01,-4.562247456888922081e-01
-6.455920149979212930e-01,-1.634243604013345119e-01
-5.254651467432025491e-01,-1.682555954128274189e-01
-8.681848965200763546e-01,-5.541310482691329531e-01
-7.598413195343909354e-01,-2.296859749846916765e-01
-6.443332756390871552e-01,-3.325414301033496889e-01
-7.645477448641595508e-01,-4.911082899543394720e-01
-8.367318597471399277e-01,-3.226264143671488949e-01
-4.339019836169168975e-01,-5.170442546616413892e-01
-8.528857663090760877e-01,-5.613790934227862461e-01
-5.463068305435698768e-01,-3.182968275793620627e-01
-8.742360004667895090e-01,-3.235143463646082962e-01
-8.985016396680072237e-01,-4.050649681314277273e-01
-7.790297059120406820e-01,-5.293908689427935244e-01
-5.126501478170563120e-01,-8.618719103382646018e-01
-7.856167334663326507e-01,-4.702431832042605064e-01
-7.890649470869229853e-01,7.748743421066540682e-01
-9.055721169677248827e-01,4.814111592907448500e-01
-6.970244956342538378e-01,4.053999307747619962e-01
-7.748088099421586161e-01,7.787186560702972216e-01
-7.385067058339648272e-01,5.134298719992910209e-01
-6.004423184172787975e-01,7.532373910011991303e-01
-7.943906057444987123e-01,7.665767179709377377e-01
-6.844906911591601695e-01,8.248741235927646853e-01
-6.036031783610462664e-01,5.724507173479211897e-01
-5.749739812808245532e-01,6.050220945311590715e-01
-7.202439631704039558e-01,7.459647181766828616e-01
-7.356280066375727733e-01,6.211878140300749473e-01
-6.988472159620710000e-01,8.714369966337589535e-01
-8.071278544927397158e-01,3.768346711007301564e-01
-5.703914505052044559e-01,7.356725135881686528e-01
-8.350972363098561058e-01,8.266487772435796577e-01
-7.622953844497266651e-01,7.629455826186217759e-01
-5.936882150214173315e-01,7.940466099396863431e-01
-9.451632946344357133e-01,4.679720941923162236e-01
-9.007602527311965313e-01,6.294242182479962144e-01
-6.574843233426979072e-01,8.121801387787747073e-01
-7.598122494771848423e-01,6.411685950675287682e-01
-8.582775090225949199e-01,6.912990584897821256e-01
-9.753374929624705203e-01,7.010551737856152155e-01
-9.660230873734454438e-01,5.781506259407297454e-01
-4.245954264614374973e-01,8.067696681597905650e-01
-7.980346739830067593e-01,5.991993310056897837e-01
-6.128459931778602598e-01,6.351188472256823481e-01
-7.861083311984623512e-01,6.063529018257793890e-01
-9.456101124098639232e-01,7.182924799561913876e-01
-7.429963527162717352e-01,7.244797588335871730e-01
-9.191828580445522423e-01,4.082906149480554081e-01
-7.505733240968087694e-01,7.148795721989388285e-01
-7.301759774815312909e-01,3.826825841552293772e-01
-7.439021181624062562e-01,5.231973293616166698e-01
-7.011790223506016995e-01,7.165502217105396143e-01
-9.433721411112100386e-01,6.302287770867508465e-01
-7.394795957170178236e-01,7.489671287026444801e-01
-7.958136952191255942e-01,4.374343063073260485e-01
-6.643265636279573894e-01,6.165032397337425474e-01
-4.623920424707816945e-01,6.043132692090332769e-01
-7.542724555979015699e-01,5.539872910153126329e-01
-7.792977376469624184e-01,5.325518053985304201e-01
-6.923346236669880582e-01,6.403584041081006317e-01
-8.181324351910818082e-01,7.389042503133818052e-01
4.399733073762568392e-01,-1.660676336178793788e-01
2.180871619029394470e-01,-3.253543434297176407e-02
3.614234198048801305e-01,5.290427066653738963e-01
5.557593186552470810e-01,-1.257667866236737431e-01
-7.194164232609212561e-03,-1.431100814733993476e-01
2.540729417718075034e-01,-6.312338800683842122e-02
3.048851367305667193e-01,-1.906912841469943221e-01
4.588214969329001414e-01,2.383575697407736005e-01
1.583357091110737525e-03,-8.227709617644311801e-02
3.946967295959745714e-01,3.146430947979296511e-02
3.425785221900639055e-01,2.117168081234873933e-01
3.171570850105256967e-01,1.019129265575380999e-02
1.553015173421796735e-01,2.711700818709663618e-01
4.838718870571788178e-01,-2.536428483573044401e-01
1.460348080998770670e-01,1.457672914626345073e-01
2.461945204944314958e-01,-1.325879646454269090e-01
5.773977173183792999e-01,8.915928975888977315e-03
2.405818795265654009e-01,-1.713668203693661518e-01
5.148526756310266572e-01,2.522313758795863281e-02
2.811715863098066537e-01,-1.161365844026214650e-01
3.093462666437571396e-01,9.061202229490410154e-02
4.735085475129213184e-01,-1.688286508022068533e-01
5.429876377098882267e-01,1.845186169393559783e-01
3.660366147995633423e-01,6.725962952968470021e-03
3.095664913582953925e-01,-3.418102772063475459e-01
1.075646532359603169e-01,-1.559930318966033513e-01
3.792225335912212669e-01,-2.563307365347050615e-01
5.465116914961988259e-01,-6.997957104626226221e-02
4.275872404147235128e-02,-3.268396456823395857e-01
3.082088992449923959e-01,-6.728866311951943457e-04
5.099229896689111419e-01,2.578905984342891866e-01
2.597973325326092819e-01,-5.201392534057449474e-02
2.553672618626680046e-01,1.154082180513766043e-01
2.358263125998076304e-01,-1.968385478027394886e-01
1.863895344367769713e-01,8.539383810174265566e-03
1.532323507675857899e-01,-4.030900395499407984e-03
3.790404611048709405e-01,-1.274772095256127870e-02
2.795110629650179868e-01,-2.603479318217676308e-01
5.506327651680835711e-01,2.215775023778940589e-01
2.277539676427265958e-01,2.676773944365168356e-02
5.315203602462341692e-01,-3.447879598107785881e-01
3.872549360905177540e-01,2.978985540492642969e-02
3.444157506669135449e-01,-2.073848947091134487e-01
4.608629132346575563e-01,1.252259443315399956e-01
2.221333908489294129e-01,-2.630505403216262805e-01
9.962315038724631755e-01,-1.851348021955120104e-01
8.382668684130392123e-01,-1.523100978475842027e-01
9.751924000920487723e-01,-7.706243365288589775e-02
9.215196520498333266e-01,-1.102634203213456593e-01
9.761127085245010493e-01,2.693024026885806887e-02
7.990162941634730842e-01,-1.763329775639652097e-02
9.106771987092746601e-01,-9.998635597528679475e-02
8.766375931041775482e-01,-4.234781616491321843e-02
6.122569748652917365e-01,-7.509631492896742810e-02
7.775183068676937426e-01,2.055796073053028916e-01
9.716374205599090930e-01,-1.828599737437916206e-01
9.858815807447425250e-01,3.308929034304214367e-02
9.741028071919574094e-01,3.641350862833819813e-03
8.813328055020159812e-01,-1.806852055577763960e-01
9.901066182444525632e-01,-2.393466743137204200e-01
9.615049533959680872e-01,-2.856926231100492819e-01
8.924549719952323823e-01,-3.546579442268282117e-02
8.202437897748611206e-01,6.037723617242285457e-02
8.887488687257407705e-01,-4.985525094665826940e-02
9.781106946042080752e-01,-1.751241627122399058e-01
8.737724514965360401e-01,-2.180994559401692179e-01
7.760692433342093466e-01,-5.747209423291540359e-02
7.451567103031373485e-01,-1.306308368385804830e-01
8.669417190529735695e-01,4.273982738147949489e-02
9.162015991631575762e-01,1.198689509447604939e-02
8.558358725958525870e-01,7.816972733307753218e-02
8.413048761820443033e-01,-1.857809278240645512e-01
6.505730951371136994e-01,-1.563185340170200333e-01
7.057228720886841167e-01,-5.811917031754491869e-02
8.929259322220528539e-01,-1.207658033678935539e-01
6.958946236540262120e-01,-2.734554082910534145e-01
8.961399089814326979e-01,-3.418146077893473023e-01
8.191058303995892853e-01,-1.452084934182660825e-01
8.958681518485300810e-01,-1.308150815927705823e-01
8.853905722749015883e-01,-4.955469567631509697e-02
8.759233185063325378e-01,-5.154373082609936541e-02
8.902689492124121751e-01,4.966754776602022581e-02
9.038313849275210199e-01,-1.905479948754837394e-01
9.119816466246674080e-01,-8.213160844054630261e-02
8.990243688973406089e-01,1.472978746570922925e-01
9.055915753067235174e-01,9.292993610913879987e-02
8.328539512358786867e-01,-8.089988764908914720e-02
9.869244986424997590e-01,-2.042859526498781997e-01
8.700974280340688649e-01,-3.084917605032655441e-03
9.242772947458705035e-01,-2.678166642924136032e-02
-5.868821005759644605e-01,6.201460963921507918e-01
-4.646365259213525167e-01,5.334479685570859830e-01
-6.334367440521222470e-01,4.887558334669436233e-01
-6.444521707147486955e-01,5.253070905491145082e-01
-5.225950215063496218e-01,5.074847364036076947e-01
-5.296397823774595670e-01,5.017536006578650065e-01
-4.962660828759014597e-01,6.392988786174722549e-01
-6.767341549864862582e-01,3.600966407695974647e-01
-6.254073817093559473e-01,5.772717274640408736e-01
-5.245622700553107531e-01,5.170002542542332380e-01
-5.885973854260031501e-01,2.930615384125844769e-01
-5.602184414191011541e-01,3.928878464639267154e-01
-5.234949437691786001e-01,5.340868508942832049e-01
-4.157880305967043832e-01,8.285637584330718397e-01
-6.199915610929161991e-01,5.315928013502004834e-01
-7.090300913434683938e-01,4.639551571200493107e-01
-7.342895027008765618e-01,6.186760982226575667e-01
-6.671393819980554474e-01,3.521200355930364512e-01
-6.915133435469659196e-01,5.895720284557685043e-01
-3.965434463172814450e-01,5.415507824303241735e-01
-6.485023433177850016e-01,7.050851432391245233e-01
-5.401913046903378257e-01,4.464002368943248977e-01
-6.062970170385295621e-01,6.027626406906010370e-01
-6.163028212794481320e-01,4.164050630434991129e-01
-4.962850129246568764e-01,5.647862512593438966e-01
-2.571522414892736808e-01,6.498439573691009441e-01
-6.982095559252096129e-01,4.515179209187441534e-01
-6.610187214247688070e-01,5.061670951316803446e-01
-4.883045689436744108e-01,5.993300370736230898e-01
-5.714896395565423060e-01,5.036940096382634957e-01
-5.343499017861432776e-01,3.359300052326055219e-01
-5.383797424511289620e-01,5.149166305270831412e-01
-5.854908868862919169e-01,7.495469983863283225e-01
-8.006885841974539231e-01,6.662533872551654746e-01
-6.769922272923690754e-01,5.542026658347938284e-01
-7.106705220242971466e-01,4.525327770227480784e-01
-6.390420637406543092e-01,5.125503359225140887e-01
-7.762569249305839580e-01,3.733976844710897858e-01
-4.855888597415185526e-01,6.262225525541844640e-01
-5.977364262113640248e-01,6.321943535692959859e-01
-5.264373145227219108e-01,5.437922880874712650e-01
-7.062115942585904804e-01,6.309830290011778642e-01
-4.701874065244944223e-01,7.630606664590257049e-01
-3.956768989800577563e-01,5.421051164957351176e-01
-5.243394013912234808e-01,4.339049659154621819e-01
